DFA_channel1,Fisher_Information_channel1,HFD_channel1,PFD_channel1,SVD_Entropy_channel1,variance_channel1,std_deviation_channel1,mean_channel1,fft_variance_channel1,fft_std_deviation_channel1,fft2_variance_channel1,zero_crossing_rate_channel1,complexity_channel1,DFA_channel2,Fisher_Information_channel2,HFD_channel2,PFD_channel2,SVD_Entropy_channel2,variance_channel2,std_deviation_channel2,mean_channel2,fft_variance_channel2,fft_std_deviation_channel2,fft2_variance_channel2,zero_crossing_rate_channel2,complexity_channel2
0.17426987720953382,0.3346354166666667,0.17426987720953382,-0.0,0.0,0.024716377175851893,0.15721443055855874,0.5734271395000344,452.8225636568301,21.279627902217417,452.8225636568301,2,0.19900112719808682,0.1122647273463826,0.3346354166666667,0.1122647273463826,-0.0,0.0,0.018348313197041426,0.1354559455950215,0.46555422619778286,300.9809369372054,17.34880217586233,300.9809369372054,2,0.13434894155348864
0.09921434089930406,0.3346354166666667,0.09921434089930406,-0.0,0.0,0.013222723992144239,0.1149901038878748,0.6064921016684343,487.8742438142011,22.08787549345118,487.8742438142011,2,0.11776969917146154,0.06706843038774887,0.3346354166666667,0.06706843038774887,-0.0,0.0,0.010954323542034681,0.10466290432638815,0.4578325172259075,282.43033349477935,16.805663732646185,282.43033349477935,2,0.0834501133355249
0.20581700747910786,0.3346354166666667,0.20581700747910786,-0.0,0.0,0.025027820022921653,0.1582018331844535,0.5535812492979009,424.0802088368004,20.593207832603458,424.0802088368004,2,0.2308148379124907,0.150309397232451,0.3346354166666667,0.150309397232451,-0.0,0.0,0.027742870763199694,0.16656191270275356,0.5246905147906122,388.1925157246805,19.70260175014154,388.1925157246805,2,0.19160834286864206
0.06308971041806512,0.3346354166666667,0.06308971041806512,-0.0,0.0,0.014171517361280724,0.11904418239158403,0.4494345196022711,276.69396450163686,16.634120490775484,276.69396450163686,2,0.07803172278245614,0.03755224974034058,0.3346354166666667,0.03755224974034058,-0.0,0.0,0.01482560144833638,0.12176042644610104,0.5835590831277517,454.97307135790936,21.330097781255233,454.97307135790936,2,0.04978673748446257
0.16650872636711078,0.3346354166666667,0.16650872636711078,-0.0,0.0,0.017875124878558333,0.13369788658972262,0.5632521570975974,428.90470156195494,20.710014523460742,428.90470156195494,2,0.1880547787982466,0.11853986976306119,0.3346354166666667,0.11853986976306119,-0.0,0.0,0.01828250630346374,0.13521281856193865,0.4042561332821748,232.71503384133334,15.255000289784768,232.71503384133334,2,0.15620498691978363
0.05320637749621322,0.3346354166666667,0.05320637749621322,-0.0,0.0,0.013159188799811433,0.11471350748630883,0.4991883445044951,335.8583993708239,18.326439898977213,335.8583993708239,2,0.06793348882039707,0.03509324064416867,0.3346354166666667,0.03509324064416867,-0.0,0.0,0.027865155424533296,0.16692859378948022,0.5649751036962739,443.9393900301916,21.069869245683314,443.9393900301916,2,0.044443552174130166
0.06159864127240622,0.3346354166666667,0.06159864127240622,-0.0,0.0,0.011608601500928253,0.10774322020864353,0.37656759255323996,196.38166107466105,14.013624123497143,196.38166107466105,2,0.07273558438602312,0.06022870682511563,0.3346354166666667,0.06022870682511563,-0.0,0.0,0.011427706535715308,0.10690045152250438,0.6846034548915035,614.6068560461005,24.791265720936888,614.6068560461005,2,0.09337567003862512
0.11338327584656856,0.3346354166666667,0.11338327584656856,-0.0,0.0,0.014272649844852641,0.11946819595546189,0.5745262916825302,440.7483954676532,20.99400856119796,440.7483954676532,2,0.12935414059066536,0.09031190518993289,0.3346354166666667,0.09031190518993289,-0.0,0.0,0.025971120979486787,0.1611555800445234,0.45973787753945694,303.8495609900367,17.43128110581769,303.8495609900367,2,0.1123800555952756
0.1865873612920042,0.3346354166666667,0.1865873612920042,-0.0,0.0,0.022647947317366114,0.15049234969713948,0.4475700170803469,285.3742690544562,16.893024272002222,285.3742690544562,2,0.20811089581721323,0.12972667927087395,0.3346354166666667,0.12972667927087395,-0.0,0.0,0.024298793733133803,0.1558807035304043,0.5168731591594203,373.25607822744496,19.31983639235708,373.25607822744496,2,0.1627298761374501
0.19603313986032667,0.3346354166666667,0.19603313986032667,-0.0,0.0,0.026134983699710585,0.16166317978968056,0.43298653925556335,273.3714521283413,16.533948473620608,273.3714521283413,2,0.22105456396605255,0.09753884040479449,0.3346354166666667,0.09753884040479449,-0.0,0.0,0.01655763396034868,0.1286764701114725,0.43571345599061156,264.31008122750967,16.25761609915518,264.31008122750967,2,0.1228085297502507
0.14701182991192074,0.3346354166666667,0.14701182991192074,-0.0,0.0,0.014028153779456803,0.11844050734211164,0.2961341323278971,130.1954686893459,11.41032290031031,130.1954686893459,2,0.16348639694131978,0.12775087145624203,0.3346354166666667,0.12775087145624203,-0.0,0.0,0.021066787803517083,0.14514402434656787,0.4743501395196189,315.0741864362068,17.7503291923335,315.0741864362068,2,0.16133964724191524
0.25842991230043183,0.3346354166666667,0.25842991230043183,-0.0,0.0,0.03893238625752546,0.1973129145735916,0.5339170988444149,414.63627787243547,20.362619622053433,414.63627787243547,2,0.2868421436612307,0.1563843581724113,0.3346354166666667,0.1563843581724113,-0.0,0.0,0.029344932855118393,0.17130362767646923,0.4785611382531254,330.7804749782254,18.187371304787984,330.7804749782254,2,0.19523635785778748
0.21348201246326942,0.3346354166666667,0.21348201246326942,-0.0,0.0,0.030191281559495502,0.1737563856653778,0.5380785232313129,409.1719440295754,20.22799901200253,409.1719440295754,2,0.24106357633736653,0.1276077783639845,0.3346354166666667,0.1276077783639845,-0.0,0.0,0.022032162558306843,0.14843235010706676,0.5002632257862544,348.69592938707126,18.673401655485037,348.69592938707126,2,0.15733302330371918
